0.0,0.0,0.5
0.0,0.0,0.517825311943
0.0,0.0,0.535650623886
0.0,0.0,0.553475935829
0.0,0.0,0.571301247772
0.0,0.0,0.589126559715
0.0,0.0,0.606951871658
0.0,0.0,0.624777183601
0.0,0.0,0.642602495544
0.0,0.0,0.660427807487
0.0,0.0,0.67825311943
0.0,0.0,0.696078431373
0.0,0.0,0.713903743316
0.0,0.0,0.731729055258
0.0,0.0,0.749554367201
0.0,0.0,0.767379679144
0.0,0.0,0.785204991087
0.0,0.0,0.80303030303
0.0,0.0,0.820855614973
0.0,0.0,0.838680926916
0.0,0.0,0.856506238859
0.0,0.0,0.874331550802
0.0,0.0,0.892156862745
0.0,0.0,0.909982174688
0.0,0.0,0.927807486631
0.0,0.0,0.945632798574
0.0,0.0,0.963458110517
0.0,0.0,0.98128342246
0.0,0.0,0.999108734403
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.00196078431373,1.0
0.0,0.0176470588235,1.0
0.0,0.0333333333333,1.0
0.0,0.0490196078431,1.0
0.0,0.0647058823529,1.0
0.0,0.0803921568627,1.0
0.0,0.0960784313725,1.0
0.0,0.111764705882,1.0
0.0,0.127450980392,1.0
0.0,0.143137254902,1.0
0.0,0.158823529412,1.0
0.0,0.174509803922,1.0
0.0,0.190196078431,1.0
0.0,0.205882352941,1.0
0.0,0.221568627451,1.0
0.0,0.237254901961,1.0
0.0,0.252941176471,1.0
0.0,0.26862745098,1.0
0.0,0.28431372549,1.0
0.0,0.3,1.0
0.0,0.31568627451,1.0
0.0,0.33137254902,1.0
0.0,0.347058823529,1.0
0.0,0.362745098039,1.0
0.0,0.378431372549,1.0
0.0,0.394117647059,1.0
0.0,0.409803921569,1.0
0.0,0.425490196078,1.0
0.0,0.441176470588,1.0
0.0,0.456862745098,1.0
0.0,0.472549019608,1.0
0.0,0.488235294118,1.0
0.0,0.503921568627,1.0
0.0,0.519607843137,1.0
0.0,0.535294117647,1.0
0.0,0.550980392157,1.0
0.0,0.566666666667,1.0
0.0,0.582352941176,1.0
0.0,0.598039215686,1.0
0.0,0.613725490196,1.0
0.0,0.629411764706,1.0
0.0,0.645098039216,1.0
0.0,0.660784313725,1.0
0.0,0.676470588235,1.0
0.0,0.692156862745,1.0
0.0,0.707843137255,1.0
0.0,0.723529411765,1.0
0.0,0.739215686275,1.0
